filename,chroma_stft,rms,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
0319_117_130_30s,0.21716698,0.4187505,858.1446968499721,777.4488340875538,1411.841462787829,0.027304634590267027,-211.37672,207.55331,2.5147946,-50.476192,-3.8418505,13.0820465,-12.127242,-25.410994,-18.989151,-17.867285,-16.661032,-7.571602,-4.9057536,-10.169413,-9.549084,-4.7819266,-3.5892406,0.27025235,9.76221,15.137538,1
0320_117_140_30s,0.2218075,0.45560846,868.661392571459,826.2876955146236,1431.20801234762,0.02736132358988003,-197.4439,216.76923,2.659577,-49.59123,-2.9769795,13.26304,-13.495153,-28.250647,-19.18333,-16.328316,-17.706041,-9.067398,-2.1704016,-5.6478558,-7.63335,-3.4894102,-1.6002488,-1.3080686,3.609849,9.139304,1
0321_117_150_30s,0.23002541,0.47594392,829.3378781552954,824.1522649846291,1367.800062433485,0.026000787599167956,-195.99292,226.15352,9.918639,-44.930767,-0.14794204,15.697402,-12.316762,-31.058811,-21.790611,-14.287076,-15.045022,-9.86283,-2.6825428,-2.1623256,-4.2618,-4.2130866,-4.133423,-3.666216,-0.7808659,2.2850547,1
0322_117_160_30s,0.21703665,0.40811723,760.5985549317256,751.3446116463754,1263.875690849942,0.023629864672020124,-225.22891,203.49857,12.915486,-39.014202,-0.6139366,13.843517,-9.544313,-25.763433,-19.927135,-13.578724,-12.297045,-8.229585,-3.3729856,-1.3445469,-1.145857,-2.5224512,-4.1398573,-2.6096087,0.34715706,0.9608725,1
0323_118_000_30s,0.24839744,0.13551795,910.4463362614729,645.2097930564734,1472.26609740833,0.03399015727796053,-342.59116,186.99672,2.9565241,-57.055492,-17.133844,-1.1983007,-15.80261,-11.487743,-3.3542855,-13.658606,-17.105581,-4.6830783,-2.7192175,-13.404918,-15.651653,-10.682658,-10.274422,-9.728594,-5.3903017,-4.78184,1
0324_118_010_30s,0.28117025,0.14279012,870.4563396213737,644.1622231591598,1463.816148504015,0.031990736261609906,-320.1491,210.42497,7.6863527,-57.61785,-9.383915,8.356197,-17.958076,-21.570255,-7.5877514,-11.602571,-17.859743,-8.67755,-4.7894897,-14.117004,-17.114515,-11.796945,-11.720556,-12.653611,-6.487433,-2.6444142,1
0325_118_020_30s,0.26708654,0.122591674,1221.933095379126,949.930685588912,1902.1801644434502,0.044037715569369196,-368.289,182.96085,3.7435691,-47.831486,-2.6002238,7.470889,-19.207844,-18.098461,-2.9985266,-10.131781,-17.798824,-7.2545376,-3.1291783,-13.351327,-15.380465,-8.669614,-9.951369,-12.878031,-5.9555492,-0.72551477,1
0326_118_030_30s,0.27744436,0.11944748,880.099777517296,772.7182417542729,1497.9159423072272,0.0318533599192144,-361.70877,190.09106,15.9556,-40.152832,-1.4687258,8.177496,-17.841885,-18.965015,-4.282644,-9.747814,-18.886099,-11.046961,-5.371732,-12.493086,-14.7052765,-8.904514,-9.047318,-11.767263,-6.413436,-0.9122339,1
0327_118_040_30s,0.27563366,0.11850637,982.8777138497388,885.9799772892836,1735.05617501935,0.03452284491099071,-364.4514,175.91202,10.977389,-36.481422,4.3051896,10.418695,-18.754864,-19.852968,-4.1532497,-9.920256,-20.811907,-14.545407,-8.232246,-13.242047,-15.011309,-10.387016,-10.154834,-11.325551,-6.252377,-1.7131948,1
0328_118_050_30s,0.28407538,0.1339016,885.999558000144,707.3114009111989,1552.2906135110295,0.03262565305727554,-335.9863,197.98032,8.688578,-48.70598,-2.2180917,10.543756,-17.759144,-20.700056,-5.9668703,-10.471521,-19.245127,-12.844382,-8.109523,-13.898929,-15.913182,-12.049052,-11.496717,-11.178203,-6.2365255,-3.1119406,1
0329_118_060_30s,0.26178014,0.13422422,1113.858943891135,844.1733465845568,1742.8894609858746,0.041030742066563465,-348.40665,182.28856,-0.60415554,-50.129753,-3.3358207,4.809073,-22.1115,-19.874334,-5.123241,-11.26286,-17.181156,-9.163609,-8.338049,-16.757126,-16.814281,-11.463213,-10.880594,-9.559136,-5.2047915,-5.3622866,1
0330_118_070_30s,0.2631506,0.13864903,1030.1703080223797,714.7187861011301,1573.6821508259966,0.0413944964807469,-341.12585,185.24612,-9.070004,-63.845898,-15.283391,-0.6884728,-20.240383,-16.908768,-7.0619226,-14.633477,-17.32385,-8.748902,-9.050163,-15.623703,-14.976987,-12.316721,-11.701767,-8.023516,-5.703414,-8.914471,1
0331_118_080_30s,0.2567246,0.14528784,1008.9588002791661,735.6380233326526,1539.0823600461977,0.04019231176228715,-343.12143,182.322,-13.212233,-67.93657,-17.964655,-1.4031385,-19.958178,-18.562943,-11.660995,-18.40219,-17.126905,-7.281294,-10.022053,-18.15331,-16.892406,-14.085411,-13.94631,-9.747551,-6.6347136,-9.81595,1
0332_118_090_30s,0.2554055,0.13397396,1019.8222031133663,736.9110740008134,1579.8987799015576,0.04027243221507353,-350.77603,177.83142,-10.292125,-64.300385,-19.183138,-5.348579,-21.978931,-17.3206,-8.710923,-15.517746,-15.102351,-6.016134,-9.071079,-17.20592,-16.082533,-14.103872,-15.083953,-10.729457,-5.95486,-8.168689,1
0333_118_100_30s,0.2512444,0.12450102,1205.6215844096932,883.2757007883977,1850.3138114055243,0.04592338065982972,-364.6382,167.9282,-10.210754,-61.223072,-18.469315,-5.0674605,-19.210218,-12.909614,-5.4166007,-14.416351,-14.62854,-5.076009,-8.957712,-18.242884,-16.315687,-13.248835,-14.506955,-9.796723,-4.240821,-7.805278,1
0334_118_110_30s,0.25361487,0.1289146,1055.4937471457315,754.9705422364741,1624.4985102130902,0.04304603600280573,-357.08566,178.2967,-6.7881327,-60.858517,-19.103643,-6.7944856,-19.874033,-10.967804,-2.946587,-12.998245,-13.551561,-4.316378,-8.807614,-18.126184,-17.137072,-16.090067,-16.5282,-8.237223,-2.1785064,-8.789917,1
0335_118_120_30s,0.250624,0.14613663,995.795484650946,594.1792916535614,1466.3078001040053,0.04215564078221749,-336.22113,200.25493,-12.35207,-81.619804,-34.522404,-9.191104,-16.292757,-10.925102,-8.130339,-18.374512,-15.754771,-4.85962,-9.484635,-18.66578,-17.55865,-16.420904,-15.56429,-6.728279,-3.3986604,-12.700324,1
0336_118_130_30s,0.24307503,0.12790745,1059.866350511135,676.2292268971247,1576.3404680848491,0.044321916420762386,-355.75308,176.2864,-10.644428,-68.53602,-24.161402,-5.055202,-19.34317,-17.145178,-8.291662,-12.499875,-13.962694,-9.085228,-11.373891,-15.444746,-13.826952,-14.179337,-14.611697,-7.844542,-4.660194,-11.492419,1
0337_118_140_30s,0.23771259,0.11699823,979.097906287187,684.1526846327387,1543.0990024247774,0.0379411915876548,-362.78156,170.63075,-7.7929935,-62.10554,-20.130829,-4.6007648,-20.590446,-18.981134,-10.561776,-15.584161,-18.620087,-14.27962,-13.746737,-13.438755,-9.994745,-12.090872,-16.055782,-12.223753,-8.467743,-11.067814,1
0338_118_150_30s,0.22840741,0.10620547,1229.9648729821292,876.8209678527995,1861.4054110028057,0.047186033644543345,-388.6066,142.99025,-13.976387,-51.31587,-5.766737,3.1860666,-20.35446,-20.772755,-9.4686575,-11.848165,-15.321145,-12.605567,-12.701728,-12.315716,-8.745877,-10.985657,-16.014164,-13.199939,-8.154072,-7.920481,1
0339_118_160_30s,0.24046563,0.11651179,1041.4250932680677,750.9420549744541,1661.6982852711396,0.03930815233165635,-367.4159,169.2969,-10.973303,-61.44836,-13.277737,2.1381645,-21.12851,-24.876673,-14.246719,-14.4407625,-15.938504,-12.61735,-13.385246,-14.346737,-10.928605,-11.382955,-15.153971,-13.500977,-9.810899,-8.681496,1
0340_118_170_30s,0.2520013,0.11265368,1021.7894728684366,742.3626630989504,1629.198481793005,0.038686840895897835,-366.02673,178.97275,1.4172454,-58.012104,-16.240005,3.0968165,-17.69701,-24.170782,-13.417452,-11.939288,-15.302955,-12.8150425,-11.395566,-13.191244,-12.67048,-12.002976,-13.313573,-12.155764,-8.764644,-7.1422048,1
0341_118_180_30s,0.27927098,0.121890634,870.5460888310062,635.4418228411814,1475.091080326045,0.03272259124661378,-341.1373,213.84341,9.7904415,-60.819054,-13.920922,8.758179,-16.100819,-25.021574,-12.931157,-11.93623,-16.372158,-11.560696,-8.746871,-14.044677,-16.335585,-13.505161,-12.055258,-10.651726,-7.445204,-6.5089025,1
0342_118_190_30s,0.24473721,0.09430158,731.8526562045486,576.2457124591963,1245.6341344874709,0.027057281588622292,-392.421,183.59245,14.35793,-48.449547,-13.135642,7.3237295,-10.08595,-17.842209,-10.635494,-11.11644,-13.45544,-7.479475,-4.8893266,-10.9088125,-14.380737,-12.4897,-11.089821,-8.867656,-4.355622,-3.0885282,1
0343_119_000_30s,0.2835409,0.09881541,1191.1796312478862,1013.9847028932744,2148.162010358214,0.03781515304518189,-339.15723,187.8391,-35.676037,-41.39657,17.39831,-4.795329,-23.633528,-4.07511,-1.1106958,-16.36006,-15.330656,1.5800759,1.2465833,-16.507101,-14.760097,-5.8234015,-17.390167,-16.95703,0.2606871,-5.956744,1
0344_119_010_30s,0.29968596,0.12889478,1284.3139799134306,1010.9858136532908,2332.685894567531,0.04319663977844427,-292.6814,213.13315,-53.220715,-45.261074,23.802073,-9.869109,-28.375477,-2.533751,-2.2003355,-19.327145,-15.49086,1.4605262,-0.5861191,-17.642822,-13.931181,-4.715481,-18.621813,-18.534203,0.17953132,-7.891089,1
0345_119_020_30s,0.30021825,0.13534674,1263.8738313764914,998.7498193079903,2278.1945574025253,0.04244399882691564,-289.7471,214.07431,-52.423786,-45.71019,20.528978,-11.732144,-25.794876,1.178231,0.7381952,-17.026567,-15.048003,0.903864,-0.515129,-18.282927,-15.456628,-4.8109345,-17.893208,-18.824862,0.39121512,-6.19303,1
0346_119_030_30s,0.3012764,0.13756791,1290.3332352263558,1022.4488949866081,2327.2775939374515,0.04318492405185759,-284.492,209.67952,-53.074677,-42.060722,22.839685,-10.678275,-25.37867,-0.23967452,0.058307424,-16.066116,-14.334317,0.6372543,-1.571564,-18.229649,-13.946408,-4.6243963,-17.845583,-17.29748,0.40351394,-7.048337,1
0347_119_040_30s,0.2993379,0.13417134,1278.0308953228975,1035.1374758988673,2309.819366171633,0.04170760872194272,-284.6296,209.80956,-49.772137,-37.468285,24.445848,-9.049796,-24.764126,-1.2922115,-0.07681605,-16.217777,-14.872793,-0.23912267,-2.6800845,-17.605143,-12.404087,-4.5952554,-16.421114,-13.769616,0.4035611,-8.529967,1
0348_119_050_30s,0.28654742,0.13596319,1369.6574514560552,1094.2569951791602,2508.6181640625,0.04541639203995743,-284.76456,200.28348,-58.97084,-34.71953,24.699762,-16.50064,-27.125908,-1.6061304,-7.1324663,-21.05465,-13.247476,-1.6832579,-6.2143216,-16.511465,-11.238808,-7.180885,-16.953594,-11.028083,-0.5665945,-13.054243,1
0349_119_060_30s,0.28760377,0.1353495,1368.568695797529,1096.6124990963717,2527.6597155875097,0.04433060873403638,-285.45477,200.08044,-60.161087,-33.838455,25.042048,-19.083664,-27.670067,-0.6550894,-8.405491,-21.941612,-12.776854,-1.8789586,-5.5694776,-15.121487,-11.477796,-7.6792946,-17.26436,-11.167894,0.2431256,-13.192631,1
0350_119_070_30s,0.29106155,0.14583164,1346.3478940385453,1050.3245858805933,2434.2602803611167,0.04479564749419505,-277.79697,203.14009,-60.463097,-39.012093,23.160301,-18.323221,-25.399115,1.0037612,-7.192371,-18.605064,-11.929871,-1.5553088,-2.6442816,-15.626591,-13.511554,-6.147253,-17.497633,-14.612353,1.2289035,-9.876971,1
0351_119_080_30s,0.2988307,0.14476478,1370.0441405254826,1056.061834418896,2442.4602307771383,0.04680206015383127,-276.77036,205.22908,-60.73208,-39.92503,24.011595,-14.234835,-24.453491,-0.32822996,-4.560078,-16.333704,-12.744616,-2.2219462,-2.9710026,-15.770648,-12.537425,-5.0157247,-18.986685,-17.572292,1.7667336,-7.2226186,1
0352_119_090_30s,0.27693,0.14729956,1432.1143280651406,1072.5803164093068,2487.809956553551,0.05030506240325077,-280.58524,194.73329,-69.231064,-42.70393,19.305716,-17.015436,-24.45469,-2.496485,-9.126481,-17.39108,-9.89184,-5.0437183,-7.731333,-15.172942,-12.248553,-6.4782133,-18.132349,-16.394884,-1.854427,-11.981101,1
0353_119_100_30s,0.28369176,0.1455859,1422.0576637710606,1073.732725994318,2485.6849694030575,0.04913953657120743,-279.20496,196.00629,-68.631134,-39.838985,24.417046,-14.058663,-24.396473,-4.0947843,-11.57379,-17.65329,-8.150551,-5.195709,-9.096024,-14.477651,-11.073077,-6.717223,-18.046738,-16.457176,-2.9378657,-12.0608225,1
0354_119_110_30s,0.2861457,0.1475751,1362.8851892193472,1054.8361424154782,2418.060378319708,0.04630905482053019,-275.5287,202.39145,-63.88615,-39.609253,21.628963,-15.998493,-23.538465,-1.3816161,-10.433379,-18.906435,-8.7706375,-4.389801,-7.823915,-12.296275,-9.752197,-7.480142,-16.663778,-13.3874445,-3.3421276,-12.67604,1
0355_119_120_30s,0.29351598,0.144112,1364.8456440296718,1075.9933860736708,2460.2934562753967,0.04577995749080882,-273.8692,194.423,-59.21662,-36.235268,21.534409,-15.0064945,-21.98097,-1.0510277,-10.144417,-18.892447,-10.399494,-4.7024565,-6.543741,-12.702504,-10.855889,-7.949719,-16.94677,-13.137241,-1.7567278,-11.144846,1
0356_119_130_30s,0.2966412,0.14299726,1365.415973873726,1080.93001881912,2477.7266841923856,0.044881625810274765,-275.92593,196.81857,-58.55302,-36.030006,22.031347,-15.714573,-24.588354,-1.5271782,-8.211496,-19.208302,-12.102835,-4.160668,-4.9556684,-12.440495,-10.8204775,-7.15984,-16.39933,-12.947927,-1.8354915,-11.35671,1
0357_119_140_30s,0.26968393,0.123425625,1367.1125197822212,1123.4286148038718,2552.5262318897544,0.04290242387045279,-309.06805,172.11867,-53.845722,-30.535023,22.093435,-15.290114,-23.46611,0.1190152,-6.930089,-17.561033,-9.352304,-1.4758829,-3.441002,-11.795278,-9.317262,-5.3030314,-15.766323,-13.309628,-1.7933595,-10.556805,1
0358_120_000_30s,0.24528515,0.05421619,1863.6591908659702,1079.5227153306896,2720.208551271043,0.06933366994001548,-432.72336,112.46127,-36.594925,-7.2993116,19.757526,-24.119873,-12.52181,19.515446,-6.1156464,-26.19896,-8.323366,1.5807587,-3.55921,-7.9461803,-11.702054,-10.524454,-4.2477217,-2.6558213,-5.595876,-5.7703595,1
0359_120_010_30s,0.26239473,0.08066868,1134.8467845491175,1018.498718573208,1983.30467389464,0.03695612573771285,-373.4347,165.20807,-16.179678,-18.769579,11.681254,-20.351158,-16.131527,11.909288,-8.484,-29.120398,-11.925624,-1.0654685,-10.320535,-17.124857,-18.890217,-16.392036,-7.577859,-3.4128933,-8.225226,-10.976452,1
0360_120_020_30s,0.2621603,0.075950794,1258.1097358286538,962.0803621957726,2017.6627994690887,0.045157323311726005,-376.03937,164.49675,-13.023108,-14.178148,12.632935,-21.253159,-15.449524,12.419123,-8.123308,-27.381628,-11.494095,-2.1640904,-8.203613,-11.82282,-15.760491,-16.726568,-7.754532,-2.0015552,-7.1148944,-10.313445,1
0361_120_030_30s,0.2502116,0.070885144,1453.09094493511,1010.3048229940616,2313.786008852554,0.05111231375773994,-393.8621,137.97878,-31.022778,-15.34508,19.141562,-15.242139,-10.966577,11.791514,-11.037968,-25.516829,-8.046474,-2.3921971,-9.948413,-12.06966,-13.635288,-13.237558,-5.647806,-1.6293161,-6.3925734,-8.429218,1
0362_120_040_30s,0.24950701,0.062465042,1535.9209970692086,1028.6072605536062,2359.3773998343167,0.05622263810952012,-412.2776,139.03328,-29.341284,-10.605693,19.71053,-18.829535,-11.2496195,13.851539,-10.430318,-26.12054,-9.84966,-3.643087,-8.773202,-11.414247,-14.701546,-13.047281,-4.169802,-0.49876177,-5.0963426,-7.019717,1
0363_120_050_30s,0.24707302,0.06866841,1296.1924491841723,1003.8924613828967,2143.003708216428,0.044146369485294115,-404.97763,141.45345,-25.576124,-12.135807,27.801542,-6.927739,-16.365807,1.7844219,-12.767323,-24.356756,-9.984888,-5.846541,-14.036612,-14.846616,-13.440453,-13.307741,-7.5827312,-2.189153,-5.4108005,-9.415051,1
0364_120_060_30s,0.2595997,0.06896002,1328.627228286144,1011.5957930573827,2097.4206505176085,0.04840333542956656,-392.9536,148.34535,-12.438202,-9.384257,18.647392,-16.01067,-17.575317,6.58494,-9.880417,-26.718182,-12.996551,-5.8763175,-11.587026,-12.576536,-14.248821,-15.689283,-8.27686,-2.1903672,-6.0484147,-9.8762045,1
0365_120_070_30s,0.24787466,0.06849613,1432.2270086206274,1011.1528975574827,2292.8861352312306,0.05102142239502709,-398.27148,135.67923,-27.40843,-10.055588,27.787088,-12.101634,-20.35401,3.6584616,-8.8365,-22.147326,-9.285373,-4.829104,-11.001524,-11.58513,-12.172378,-11.592014,-4.6272616,-1.3957922,-6.2973776,-8.592631,1
0366_120_080_30s,0.25858396,0.059933882,1625.9428966398389,1018.8777460184145,2446.935203717589,0.06194671536377709,-415.14792,137.81837,-25.632978,-8.365543,22.87625,-18.20515,-17.287054,9.605781,-8.20275,-21.760025,-5.8090463,-2.302499,-10.503857,-11.220335,-11.804515,-11.872831,-5.1624374,-1.0241674,-5.346119,-8.700599,1
0367_120_090_30s,0.24632764,0.0697549,1239.2591901166456,957.5063158701098,2040.9959917098006,0.04269380835187694,-401.1429,149.76315,-17.734447,-14.56032,22.403465,-9.507864,-19.671814,0.13604227,-10.265064,-21.596035,-7.854858,-2.8824632,-11.780862,-14.533862,-13.757675,-12.936273,-7.8489904,-4.3704386,-6.495094,-7.532201,1
0368_120_100_30s,0.26156145,0.06660403,1330.5815842987463,1024.0928628112986,2021.7711079600426,0.050280686133417185,-403.336,152.59645,-2.969052,-11.203881,7.7423916,-21.197641,-14.926921,9.655506,-8.297769,-23.115313,-7.1920056,-2.0448835,-11.100547,-12.901846,-14.357165,-15.914944,-8.236135,-2.4897099,-7.362488,-10.988544,1
0369_120_110_30s,0.25505796,0.071440056,1172.2514710781782,997.5912997232197,1903.0384925865906,0.042091015322658666,-399.4829,157.08122,-6.4036274,-16.828989,10.729586,-15.174905,-17.693369,3.4393182,-9.981822,-25.537209,-13.154483,-6.2509437,-12.776163,-14.167721,-13.954665,-14.505699,-8.754751,-3.8734453,-7.351034,-11.216553,1
0370_120_120_30s,0.24331309,0.06161652,1414.8878816052027,1052.355823494961,2242.678105498984,0.05135645438273994,-418.40128,135.85373,-13.178791,-15.061673,10.316707,-15.360372,-12.273874,6.7145023,-13.429135,-26.865002,-9.736539,-4.9985127,-13.266396,-11.570241,-10.154189,-12.645796,-7.7475886,-2.5389245,-6.083868,-10.256015,1
0371_120_130_30s,0.25112247,0.07323293,1138.0310565233983,997.8825002908796,1984.8213313902863,0.03650752678744195,-394.29092,156.07861,-14.98088,-22.80201,12.990495,-11.111554,-17.901217,1.0450062,-12.120935,-27.807257,-14.203362,-5.51709,-12.928533,-15.582796,-14.1986265,-13.342975,-7.5237665,-3.033819,-7.286349,-12.437204,1
0372_120_140_30s,0.2649918,0.07256626,1153.8759600265473,965.9835748920032,1921.1883828366872,0.04019061109229876,-397.93057,159.21977,-4.5692897,-20.150242,6.5971665,-14.8746195,-15.492435,4.180677,-11.083698,-27.076632,-11.991136,-2.5999084,-11.160104,-15.124457,-14.355952,-14.528367,-9.546273,-4.2337036,-7.142317,-11.767452,1
0373_120_150_30s,0.26992297,0.07768353,950.5945277445742,903.6198718410891,1640.8900777621905,0.03204459081124226,-380.9327,177.86465,1.8211085,-23.282263,5.6749234,-12.523567,-16.242762,3.5098844,-8.849703,-27.274523,-14.349047,-2.8327677,-11.644991,-17.71261,-16.351835,-15.222764,-9.304999,-3.2911434,-7.3225203,-12.520391,1
0374_120_160_30s,0.2189062,0.05794415,911.1839458025723,899.3862406352487,1651.9066778129838,0.025449014669601394,-439.0388,139.3706,4.90654,-15.880348,3.6289837,-11.646394,-12.633552,4.128604,-7.2992325,-22.712494,-10.617674,-0.49195448,-8.337485,-13.66142,-12.89851,-12.666166,-7.8762927,-2.4639194,-5.7647953,-10.285879,1
0375_121_000_30s,0.2503939,0.09264792,1834.9033236125752,2026.9189047007994,3328.8632041529604,0.04591620005321207,-331.30588,124.838165,-40.634403,-2.0535195,-25.331238,-13.125356,-27.018667,-26.36287,-6.4066076,-23.875305,-9.829781,-3.673444,1.0913652,0.7745198,-8.536915,-10.542467,-14.317626,-5.202327,-10.46362,-11.951216,1
0376_121_010_30s,0.263132,0.118806,1754.6549248584527,1964.8173007514167,3323.4299036740517,0.04226656225812694,-290.0996,141.5711,-43.847958,5.329817,-26.766756,-12.076598,-21.195673,-23.912409,-4.4379272,-23.439175,-11.78258,-8.43988,-0.75253683,-0.040250514,-11.886168,-13.78861,-16.574255,-4.6412926,-10.748913,-12.539565,1
0377_121_020_30s,0.28229573,0.150439,1710.7245216621234,1898.5944990746345,3332.8715132485972,0.03889677915779799,-244.52655,163.45842,-51.169693,16.82583,-22.86647,-14.478642,-18.439138,-24.976738,-7.7534013,-24.845102,-13.337273,-11.312593,-4.6011543,-4.0543404,-13.726418,-15.732876,-14.727878,-1.4030838,-14.551337,-13.968475,1
0378_121_030_30s,0.28560147,0.1452902,1704.281845172749,1865.2258602635216,3282.4218183110006,0.04043569653395898,-244.77637,164.15132,-54.373936,13.90074,-22.109282,-16.921642,-21.211548,-25.519295,-4.390868,-28.197876,-18.131306,-8.363617,-5.878572,-3.740508,-14.366241,-17.457829,-11.709529,-4.2839007,-14.207343,-10.861928,1
0379_121_040_30s,0.2576599,0.11279646,2070.9512943346626,1939.3042045573939,3779.293813794021,0.05764628785313467,-304.9688,131.54555,-49.054314,14.771645,-31.449596,-28.738493,-15.284904,-20.383423,-3.8303692,-24.706438,-21.050978,-8.575869,-4.9360986,-0.26412445,-8.242663,-13.5009165,-7.7454405,-3.499155,-9.997255,-6.819554,1
0380_121_050_30s,0.26130247,0.097567044,2160.107990311929,1942.3283674117467,3831.9268288627127,0.06458615518575851,-323.19345,121.001526,-44.89385,4.7529144,-31.200335,-17.975277,-10.763947,-20.96643,-3.2276158,-21.90319,-21.688507,-10.935618,-4.540042,0.54097104,-9.2735815,-12.320672,-4.5774646,-5.589169,-11.611218,-3.2777848,1
0381_121_060_30s,0.26381814,0.09791909,2281.882963880798,1983.7859805581916,3891.693134130708,0.07066812899090558,-355.88147,116.4441,-30.21508,18.854202,-13.5073185,-10.821088,-9.778361,-15.939887,-3.3896387,-20.496853,-19.514273,-12.807777,-3.5273004,3.5169058,-4.39381,-9.590201,-3.7161324,-3.3604543,-15.182313,-5.6102586,1
0382_121_070_30s,0.27008644,0.13754201,1604.579216643251,1770.5935599231677,2984.9902835054663,0.038292663385255415,-275.94897,154.15161,-40.148678,15.714857,2.4369438,4.452639,-23.199057,-35.69863,-12.296091,-21.106646,-12.618275,-16.90609,-13.24538,-1.7639166,-9.157939,-14.982649,-5.5602965,1.2969468,-17.094385,-10.619613,1
0383_121_080_30s,0.26868168,0.14937426,1598.123694712408,1756.5886487795722,3054.4815299680727,0.03678398014222136,-255.44183,158.77643,-44.57707,20.747831,-0.5231696,-9.6375,-22.848053,-34.29844,-20.41275,-25.129642,-11.991737,-14.55962,-11.66747,-2.6333911,-11.527618,-18.636763,-10.477595,-0.73642105,-17.78931,-16.171741,1
0384_121_090_30s,0.25151873,0.13170008,1626.2631870934883,1745.0486779735213,3040.6399469995645,0.03888676410119969,-278.93488,144.65366,-46.86815,9.568599,-13.0606575,-19.125944,-24.790483,-26.1517,-13.758668,-24.1505,-11.487892,-9.34674,-4.210644,1.0413327,-7.675494,-13.109318,-8.897549,-2.3553588,-16.962791,-14.12802,1
0385_121_100_30s,0.22411227,0.09360509,1821.2788782366645,1752.6074203433939,3017.2984214759094,0.05268354386368034,-354.59567,113.59439,-23.543118,-3.5601356,-29.45698,-29.934814,-18.57518,-14.997765,-11.124026,-18.15718,-8.0898285,-0.60509765,4.0991488,1.6259959,-4.7468033,-7.1023116,-5.912232,-2.7151003,-10.829219,-8.2806425,1
0386_121_110_30s,0.22425917,0.0928449,1744.266755079916,1820.5702965807086,3007.815145486649,0.04701596664570434,-363.61502,111.316696,-26.079334,-4.3899117,-22.291132,-19.39109,-22.43337,-21.583511,-11.663565,-18.584017,-8.062159,-6.215568,-1.2500495,5.520066,-1.03126,-8.424839,-7.3718777,-4.203625,-13.813236,-11.155963,1
0387_121_120_30s,0.24056648,0.11180195,2299.7134138242227,2114.658020763499,3923.4262755780765,0.07071518086058437,-338.08212,112.95194,-35.265385,16.339956,3.3134294,-2.0696745,-24.31996,-30.753735,-16.233622,-16.694948,-4.2685184,-20.480371,-16.523293,2.8513958,-5.2017612,-16.441223,-12.227583,-2.535901,-15.148371,-13.023309,1
0388_121_130_30s,0.2662691,0.15949611,1697.8973720497754,1849.5526792867097,3298.3300554494003,0.038481437753966716,-251.81195,154.37729,-51.31285,29.449745,5.133221,-6.0983357,-23.775665,-34.862083,-18.08218,-21.47282,-9.549182,-26.349133,-18.361176,6.921169,-5.765851,-20.577547,-15.712812,-3.5397942,-19.216787,-18.455507,1
0389_121_140_30s,0.26776922,0.16176812,1639.9248971885918,1827.4636899337365,3170.5891612144446,0.03716511918295279,-248.421,162.45694,-47.94368,24.7804,-3.6357136,-11.304503,-23.096964,-30.038095,-17.36616,-21.968098,-8.977154,-23.211784,-12.865269,3.7954743,-8.129538,-18.829416,-16.492704,-1.7473664,-18.508318,-17.68315,1
0390_121_150_30s,0.27959397,0.15552841,1746.5762184971695,1893.2798637091976,3433.17924003483,0.040878437620936535,-228.41753,168.3352,-56.703392,18.023005,-24.668207,-21.293549,-16.897223,-25.578953,-13.244056,-25.403135,-13.080725,-14.152341,-4.0071263,0.5245392,-13.133358,-17.014551,-15.953577,-3.0209904,-14.814825,-15.084147,1
0391_121_160_30s,0.24652949,0.114883244,1967.0222875204659,1892.9110971853042,3436.6875521538796,0.057081854380321206,-314.36642,126.55534,-47.551872,-0.6577678,-24.909939,-18.345425,-15.294308,-15.913569,-5.76451,-21.675808,-13.182865,-8.643286,-2.6685073,-2.4685936,-11.806572,-12.648675,-10.024748,-1.2296753,-10.716679,-13.570666,1
0392_121_170_30s,0.23911946,0.11139976,2053.5217430372377,1952.897095452234,3662.3361876874515,0.05904197102360681,-316.06366,118.49066,-48.670094,1.8411319,-33.273067,-24.85601,-16.086023,-15.329333,-6.8826404,-25.605034,-15.192119,-10.534031,-3.6287236,0.06474252,-9.389729,-14.024532,-13.925872,-5.272068,-14.265761,-12.981509,1
0393_121_180_30s,0.21855137,0.119203866,2195.7956511552416,1967.4054908411886,3789.4187525699012,0.06486166372387771,-330.3745,107.20325,-45.578495,8.058558,-23.31728,-24.653755,-21.387856,-18.12418,-11.565076,-24.329266,-6.935392,-8.369883,-10.624457,-4.3395433,-7.722934,-14.19492,-12.390444,-1.1830124,-14.4908695,-13.098485,1
0394_121_190_30s,0.2475137,0.1627361,1829.4390607843764,1936.9123939269239,3567.3450954189243,0.04194967075029025,-249.323,149.3655,-54.416664,20.3068,-26.24798,-27.588858,-20.563383,-24.184189,-14.467885,-27.961071,-11.972782,-14.529893,-11.141014,-5.339463,-13.875756,-17.10057,-16.631351,-4.5220027,-16.976856,-17.583464,1
0395_121_200_30s,0.2528594,0.1695149,1695.2276665765482,1762.6725290707993,3267.205243656879,0.04028112452834752,-238.78413,162.90077,-58.79025,11.629957,-22.730556,-32.306168,-20.555521,-23.790571,-17.67235,-27.134699,-13.828654,-11.367984,-8.048302,-6.0014443,-14.605322,-18.959774,-16.619276,-5.3215895,-16.118814,-16.798737,1
